RECORD ID NUMBER,INPUT ADDRESS,TIGER ADDRESS RANGE MATCH INDICATOR,TIGER MATCH TYPE,TIGER OUTPUT ADDRESS,INTERPOLATED LONGITUDE AND LATITUDE,TIGERLINE ID,STATE CODE,COUNTY CODE,TRACT CODE
1157097,"17052 W Dixie Hwy, North Miami Beach, FL, ",Match,Exact,"17052 W DIXIE HWY, NORTH MIAMI BEACH, FL, 33160","-80.153017420354,25.932983793564",116036773,12,086,000212
1266289,"1808 NW 17th St, Miami, FL, ",Match,Exact,"1808 NW 17TH ST, MIAMI, FL, 33125","-80.225467714722,25.790979301255",116015561,12,086,003006
1611124,"1750 N Federal Hwy, Fort Lauderdale, FL, ",Match,Exact,"1750 N FEDERAL HWY, FORT LAUDERDALE, FL, 33305","-80.1190135715,26.151437668911",636912856,12,011,040702
1260986,"580 S Federal Hwy, Pompano Beach, FL, ",No_Match,,,,,,,
378194,"18995 Biscayne Blvd, Aventura, FL, ",Match,Exact,"18995 BISCAYNE BLVD, AVENTURA, FL, 33180","-80.146603107873,25.950688006748",611897260,12,086,000141
655372,"1531 Broadway, Riviera Beach, FL, ",Match,Exact,"1531 BROADWAY, RIVIERA BEACH, FL, 33404","-80.055054019455,26.775649349137",115276902,12,099,001500
1478605,"1302 N Dixie Hwy, Lake Worth Beach, FL, ",Match,Exact,"1302 N DIXIE HWY, LAKE WORTH BEACH, FL, 33460","-80.05675187544,26.631277302801",115281372,12,099,005204
621106,"516 S Dixie Hwy, Lake Worth, FL, ",Tie,,,,,,,
344046,"1525 W 49th St, Hialeah, FL, ",Match,Exact,"1525 W 49TH ST, HIALEAH, FL, 33012","-80.313338801475,25.866646588375",115956132,12,086,000718
1509564,"4301 W Hillsboro Blvd, Coconut Creek, FL, ",Match,Exact,"4301 W HILLSBORO BLVD, COCONUT CREEK, FL, 33073","-80.183815228833,26.31768147166",640920118,12,011,010502
1576383,"1201 E 10th Ave, Hialeah, FL, ",Match,Exact,"1201 E 10TH AVE, HIALEAH, FL, 33010","-80.26156671616,25.834117226286",116288321,12,086,000805
1509566,"912 SW 74th Ave, Miami, FL, ",Match,Exact,"912 SW 74TH AVE, MIAMI, FL, 33144","-80.315819969419,25.761576790372",116091252,12,086,005902
337747,"151 SW 184th Ave, Pembroke Pnes, FL, ",Match,Exact,"151 SW 184TH AVE, PEMBROKE PNES, FL, 33029","-80.392616870998,26.005277798862",649332086,12,011,110326
1403050,"6101 NE 4th Ct, Miami, FL, ",Match,Exact,"6101 NE 4TH CT, MIAMI, FL, 33137","-80.187409162758,25.832635594296",652511866,12,086,001302
1576387,"541 W 49th St, Hialeah, FL, ",Match,Exact,"541 W 49TH ST, HIALEAH, FL, 33012","-80.293796384481,25.866705983116",115956714,12,086,000718
1442664,"4390 NW 31st Ave, Fort Lauderdale, FL, ",Match,Exact,"4390 NW 31ST AVE, FORT LAUDERDALE, FL, 33309","-80.187144069233,26.180267200182",647063002,12,011,050207
968628,"3510 W Boynton Beach Blvd, Boynton Beach, FL, ",Match,Exact,"3510 W BOYNTON BEACH BLVD, BOYNTON BEACH, FL, 33436","-80.098693637141,26.527361240279",115340060,12,099,006007
1306832,"16722 NE 6th Ave, North Miami Beach, FL, ",Match,Exact,"16722 NE 6TH AVE, NORTH MIAMI BEACH, FL, 33162","-80.188344828951,25.928873669939",116031334,12,086,000204
864770,"8095 N University Dr, Parkland, FL, ",Match,Exact,"8095 N UNIVERSITY DR, PARKLAND, FL, 33067","-80.251105543764,26.334159168336",648141809,12,011,010503
1628800,"1171 W 37th St, Hialeah, FL, ",Match,Exact,"1171 W 37TH ST, HIALEAH, FL, 33012","-80.306072569027,25.855306591091",116289105,12,086,000715
1529162,"10261 W Broward Blvd, Plantation, FL, ",Match,Exact,"10261 W BROWARD BLVD, PLANTATION, FL, 33324","-80.286529042239,26.120895196581",637287515,12,011,060603
1155201,"7800 W 33 Ave Bay 5, Hialeah, FL, ",Match,Exact,"7800 W 33RD AVE, HIALEAH, FL, 33018","-80.350101836844,25.891555871347",116309276,12,086,013100
923733,"11001 Southern Blvd, Royal Palm Beach, FL, ",Match,Exact,"11001 SOUTHERN BLVD, ROYAL PALM BEACH, FL, 33411","-80.219601894079,26.681103128292",641551473,12,099,007812
1314430,"3133 Lake Worth Rd, Palm Springs, FL, ",Match,Exact,"3133 LAKE WORTH RD, PALM SPRINGS, FL, 33461","-80.091964072716,26.617646025527",647713347,12,099,004602
1315765,"3631 W Flagler St, Miami, FL, ",Match,Exact,"3631 W FLAGLER ST, MIAMI, FL, 33135","-80.254069939108,25.77191753616",116247428,12,086,005505
1042601,"800 NE 15th St, Fort Lauderdale, FL, ",Match,Exact,"800 NE 15TH ST, FORT LAUDERDALE, FL, 33304","-80.136477039211,26.146458860431",114722215,12,011,040802
1419406,"1420 NW North River Dr, Miami, FL, ",Match,Exact,"1420 NW NORTH RIVER DR, MIAMI, FL, 33125","-80.219388072116,25.785668752692",116015688,12,086,003004
1657379,"2910 Biscayne Blvd, Miami, FL, ",Match,Exact,"2910 BISCAYNE BLVD, MIAMI, FL, 33137","-80.189427714168,25.804421890779",116007985,12,086,002702
826480,"650 N Congress Ave, Boynton Beach, FL, ",Match,Exact,"650 N CONGRESS AVE, BOYNTON BEACH, FL, 33426","-80.090535046998,26.533719635046",115286766,12,099,006012
1197048,"1000 W Hallandale Beach Blvd, Hallandale Beach, FL, ",Match,Exact,"1000 W HALLANDALE BEACH BLVD, HALLANDALE BEACH, FL, 33009","-80.161736632197,25.985209655787",114735948,12,011,100400
1628810,"2039 NE 163rd St, North Miami Beach, FL, ",Match,Exact,"2039 NE 163RD ST, NORTH MIAMI BEACH, FL, 33162","-80.159181329283,25.926087772725",116036382,12,086,000225
1360256,"906 Nw 4 St., Homestead, FL, ",Match,Exact,"906 NW 4TH ST, HOMESTEAD, FL, 33030","-80.488642627122,25.473365238843",115961448,12,086,011302
813179,"15729 Pines Blvd, Pembroke Pines, FL, ",Match,Exact,"15729 PINES BLVD, PEMBROKE PINES, FL, 33027","-80.355638553431,26.007828677241",640926456,12,011,110333
230052,"3388 N State Road 7, Lauderdale Lakes, FL, ",Match,Non_Exact,"3388 STATE HWY 7, LAUDERDALE LAKES, FL, 33319","-80.203048688347,26.168467504423",640119437,12,011,050301
486860,"16255 SW 88th St, Miami, FL, ",Match,Exact,"16255 SW 88TH ST, MIAMI, FL, 33196","-80.455927316098,25.684146057376",614006080,12,086,017901
1099528,"4041 SW 152nd Ave, Miami, FL, ",Match,Exact,"4041 SW 152ND AVE, MIAMI, FL, 33185","-80.43973137998,25.729785527346",635187342,12,086,015202
660720,"1135 Royal Palm Beach Blvd, Royal Palm Beach, FL, ",Match,Exact,"1135 ROYAL PALM BEACH BLVD, ROYAL PALM BEACH, FL, 33411","-80.229256698525,26.706888627805",115507990,12,099,007841
874110,"1901 S State Road 7, Davie, FL, ",Match,Exact,"1901 S STATE RD 7, DAVIE, FL, 33317","-80.201398577083,26.098331517044",114714510,12,011,061100
991843,"8801 SW 40th St, Miami, FL, ",Match,Exact,"8801 SW 40TH ST, MIAMI, FL, 33165","-80.337920893823,25.733119273684",614009647,12,086,008805
1296953,"8890 Lawrence Rd, Boynton Beach, FL, ",Match,Exact,"8890 LAWRENCE RD, BOYNTON BEACH, FL, 33436","-80.106413227297,26.543922759973",115556894,12,099,005812
1441318,"10542 Wiles Rd, Coral Springs, FL, ",Match,Exact,"10542 WILES RD, CORAL SPRINGS, FL, 33076","-80.267655322726,26.287091920143",639371029,12,011,020325
324403,"2319 NE 5th Ave, Pompano Beach, FL, ",Match,Exact,"2319 NE 5TH AVE, POMPANO BEACH, FL, 33064","-80.115989322616,26.259900257342",114744471,12,011,030201
858057,"1501 S Federal Hwy, Pompano Beach, FL, ",Match,Exact,"1501 S FEDERAL HWY, POMPANO BEACH, FL, 33062","-80.106981124336,26.21157883374",114723933,12,011,030902
1471170,"3001 SW 30th Ave, Hollywood, FL, ",No_Match,,,,,,,
1244058,"4400 Forest Hill Blvd, Palm Springs Village, FL, ",Match,Non_Exact,"4400 FOREST HILL BLVD, PALM SPRINGS, FL, 33406","-80.111714020103,26.651493794805",115540760,12,099,004102
1244059,"8550 Stirling Rd, Hollywood, FL, ",Match,Exact,"8550 STIRLING RD, HOLLYWOOD, FL, 33024","-80.258745125959,26.045047143084",647031717,12,011,070503
1406990,"23058 Sandalfoot Plaza Dr, Boca Raton, FL, ",Match,Exact,"23058 SANDALFOOT PLAZA DR, BOCA RATON, FL, 33428","-80.201721536615,26.333500240838",115549749,12,099,007767
1552381,"505 15th St, West Palm Beach, FL, ",Match,Exact,"505 15TH ST, WEST PALM BEACH, FL, 33401","-80.055095142512,26.727284138795",115579886,12,099,002300
658444,"509 W Hallandale Beach Blvd, Hallandale Beach, FL, ",Match,Exact,"509 W HALLANDALE BEACH BLVD, HALLANDALE BEACH, FL, 33009","-80.153418647713,25.985530184391",114736102,12,011,100400
344006,"170 S Flamingo Rd, Pembroke Pines, FL, ",Match,Exact,"170 S FLAMINGO RD, PEMBROKE PINES, FL, 33027","-80.312034324054,26.00624615312",637751354,12,011,110354
1372246,"9750 Griffin Rd, Cooper City, FL, ",Match,Exact,"9750 GRIFFIN RD, COOPER CITY, FL, 33328","-80.277535013602,26.064059575602",114710758,12,011,070403
1372245,"1045 5th St, Miami Beach, FL, ",Match,Exact,"1045 5TH ST, MIAMI BEACH, FL, 33139","-80.138843182967,25.77445331005",116020702,12,086,004405
351997,"2501 Broadway, Riviera Beach, FL, ",Tie,,,,,,,
394240,"1160 SW 4th St, Miami, FL, ",Match,Exact,"1160 SW 4TH ST, MIAMI, FL, 33130","-80.213879722609,25.769574775525",116016860,12,086,005306
942026,"5890 N Andrews Ave, Fort Lauderdale, FL, ",Match,Exact,"5890 N ANDREWS AVE, FORT LAUDERDALE, FL, 33309","-80.147896798877,26.199333795526",114718725,12,011,050100
1488834,"4701 NW 14th St, Lauderhill, FL, ",Match,Exact,"4701 NW 14TH ST, LAUDERHILL, FL, 33313","-80.212430629303,26.143108516293",114708127,12,011,060401
1599001,"6508 W Atlantic Blvd, Margate, FL, ",Match,Exact,"6508 W ATLANTIC BLVD, MARGATE, FL, 33063","-80.211980993679,26.235180901666",635913602,12,011,020210
910456,"8650 SW 132nd St, Miami, FL, ",Match,Non_Exact,"8650 132ND ST, MIAMI, FL, 33156","-80.333620471723,25.647176793573",115983227,12,086,008409
1299168,"2620 W Broward Blvd, Ft Lauderdale, FL, ",Match,Exact,"2620 W BROWARD BLVD, FT LAUDERDALE, FL, 33312","-80.176482548382,26.121473571708",114720843,12,011,042802
982959,"4409 Northlake Blvd, Palm Beach Gardens, FL, ",Tie,,,,,,,
990574,"1230 Linton Blvd, Delray Beach, FL, ",Match,Exact,"1230 LINTON BLVD, DELRAY BEACH, FL, 33444","-80.086033196047,26.439515427982",642537611,12,099,006906
1590678,"8050 SW 72nd Ave, Miami, FL, ",Match,Exact,"8050 SW 72ND AVE, MIAMI, FL, 33143","-80.309385015379,25.695077100978",650067198,12,086,007704
1268009,"1757 N University Dr, Plantation, FL, ",Match,Exact,"1757 N UNIVERSITY DR, PLANTATION, FL, 33322","-80.257184022388,26.147438744702",636771837,12,011,060505
342293,"8914 N MILITARY TRI, PALM BEACH GARDEN, FL, ",Match,Non_Exact,"8914 N MILITARY TRL, PALM BEACH GARDENS, FL, 33410","-80.106274439328,26.806792139312",653195145,12,099,001004
1425293,"1806 W Hillsboro Blvd, Deerfield Beach, FL, ",Match,Exact,"1806 W HILLSBORO BLVD, DEERFIELD BEACH, FL, 33442","-80.128438736119,26.317818879",656300497,12,011,010403
1079968,"10721 Sw 56th St, Miami, FL, ",Match,Exact,"10721 SW 56TH ST, MIAMI, FL, 33165","-80.367386566341,25.715484479407",116283258,12,086,008704
1018937,"2000 Normandy Dr, Miami Beach, FL, ",Match,Exact,"2000 NORMANDY DR, MIAMI BEACH, FL, 33141","-80.141782114516,25.852052952944",116008628,12,086,003916
1417661,"115 SW 107th Ave, Miami, FL, ",Match,Exact,"115 SW 107TH AVE, MIAMI, FL, 33174","-80.368842998834,25.767450799197",115970021,12,086,009054
383593,"3926 Pembroke Rd, Hollywood, FL, ",Match,Exact,"3926 PEMBROKE RD, HOLLYWOOD, FL, 33021","-80.179693795341,25.995479938574",637770921,12,011,100501
1452875,"744 SW 8th St, Miami, FL, ",Match,Non_Exact,"744 SW 8TH AVE, MIAMI, FL, 33130","-80.207530544883,25.766733345746",642025436,12,086,005306
990568,"5745 N University Dr, Tamarac, FL, ",Match,Exact,"5745 N UNIVERSITY DR, TAMARAC, FL, 33321","-80.252275458758,26.197113670867",640114168,12,011,060129
910460,"11211 S Dixie Hwy, Miami, FL, ",Match,Exact,"11211 S DIXIE HWY, MIAMI, FL, 33156","-80.323620800114,25.666262945662",115984825,12,086,008102
1588350,"14663 SW 104 STREET, MIAMI, FL, ",Match,Exact,"14663 SW 104TH ST, MIAMI, FL, 33186","-80.431123144167,25.670386190937",116045813,12,086,018601
511637,"555 NE 5th Ave, Delray Beach, FL, ",Match,Exact,"555 NE 5TH AVE, DELRAY BEACH, FL, 33483","-80.068171114469,26.471162710274",115297794,12,099,006501
1483128,"1401 10th St, Lake Park, FL, ",Match,Exact,"1401 10TH ST, LAKE PARK, FL, 33403","-80.074585672409,26.804796377167",115275400,12,099,001101
1111619,"4791 S State Road 7, Davie, FL, ",Match,Non_Exact,"4791 STATE HWY 7, DAVIE, FL, 33314","-80.208051564036,26.063096599198",114714266,12,011,070104
1269324,"5540 N Military Trl, Boca Raton, FL, ",Match,Exact,"5540 N MILITARY TRL, BOCA RATON, FL, 33496","-80.121271581053,26.39766843326",646936783,12,099,007012
1131208,"5031 E 4th Ave, Hialeah, FL, ",Match,Exact,"5031 E 4TH AVE, HIALEAH, FL, 33013","-80.274604076356,25.868382301232",115997851,12,086,000603
1013250,"7199 SW 117th Ave, Miami, FL, ",Match,Exact,"7199 SW 117TH AVE, MIAMI, FL, 33183","-80.382060022969,25.700761493517",640559062,12,086,015600
923781,"15915 Pines Blvd, Pembroke Pines, FL, ",Match,Exact,"15915 PINES BLVD, PEMBROKE PINES, FL, 33027","-80.359844222115,26.007811553669",640926456,12,011,110333
1377951,"744 SW 8th Ave, Homestead, FL, ",Match,Exact,"744 SW 8TH AVE, HOMESTEAD, FL, 33030","-80.487462382809,25.462937896024",115961725,12,086,011302
1034171,"11750 SW 104th St, Miami, FL, ",Match,Exact,"11750 SW 104TH ST, MIAMI, FL, 33186","-80.386318417474,25.671734831312",115968268,12,086,008427
276290,"3260 Davie Blvd, Ft Lauderdale, FL, ",Match,Exact,"3260 DAVIE BLVD, FT LAUDERDALE, FL, 33312","-80.188841504827,26.105017539377",114714697,12,011,043002
426342,"161 NE 54th St, Miami, FL, ",Match,Exact,"161 NE 54TH ST, MIAMI, FL, 33137","-80.192896453064,25.825404053255",116007319,12,086,002004
1034172,"135 Bradley Pl, Palm Beach, FL, ",Match,Exact,"135 BRADLEY PL, PALM BEACH, FL, 33480","-80.040944153625,26.720180500643",115279674,12,099,003512
850122,"1005 S Congress Ave, Delray Beach, FL, ",Match,Exact,"1005 S CONGRESS AVE, DELRAY BEACH, FL, 33445","-80.092361597531,26.446723503404",115533815,12,099,006908
1668040,"20417 Biscayne Boulevard, Aventura, FL, ",Match,Exact,"20417 BISCAYNE BLVD, AVENTURA, FL, 33180","-80.146433191729,25.964994558804",640561570,12,086,000134
1351344,"224 N 3rd St, Lantana, FL, ",Match,Exact,"224 N 3RD ST, LANTANA, FL, 33462","-80.052976584001,26.585859842107",115294901,12,099,005502
711256,"5731 Bird Rd, Miami, FL, ",No_Match,,,,,,,
1438595,"5768A Okeechobee Blvd, West Palm Beach, FL, ",Match,Non_Exact,"5768A OKEECHOBEE BLVD, WEST PALM BEACH, FL, 33417","-80.131958920291,26.707239844922",115269135,12,099,003101
1544715,"1501 W Blue Heron Blvd, Riviera Beach, FL, ",Match,Exact,"1501 W BLUE HERON BLVD, RIVIERA BEACH, FL, 33404","-80.078846826185,26.780979395612",115523002,12,099,001404
1108034,"700 NW 4th Ave, Miami, FL, ",Match,Exact,"700 NW 4TH AVE, MIAMI, FL, 33136","-80.20137575826,25.78068592788",116017623,12,086,003400
685183,"12701 SW 268th St, Homestead, FL, ",Match,Exact,"12701 SW 268TH ST, HOMESTEAD, FL, 33032","-80.396281641189,25.518293227961",640558601,12,086,010707
1597244,"8901 Sw 157th Ave, Miami, FL, ",Match,Exact,"8901 SW 157TH AVE, MIAMI, FL, 33196","-80.445912087763,25.684173673123",116270710,12,086,018300
1425230,"3610 N State Road 7, Lauderdale Lakes, FL, ",Match,Non_Exact,"3610 STATE HWY 7, LAUDERDALE LAKES, FL, 33319","-80.203091260405,26.170438161194",636820208,12,011,050301
263809,"3130 S University Dr, Miramar, FL, ",Match,Exact,"3130 S UNIVERSITY DR, MIRAMAR, FL, 33025","-80.247298539565,25.980629086213",637813415,12,011,110323
1531403,"17801 Biscayne Blvd, Aventura, FL, ",Match,Exact,"17801 BISCAYNE BLVD, AVENTURA, FL, 33160","-80.148958865886,25.940624330777",116036652,12,086,000132
1556702,"2150 E Commercial Blvd, Fort Lauderdale, FL, ",Match,Exact,"2150 E COMMERCIAL BLVD, FORT LAUDERDALE, FL, 33308","-80.116585891924,26.189151622962",114723776,12,011,040300
1613702,"225 N Federal Hwy, Hallandale Beach, FL, ",Match,Non_Exact,"225 S FEDERAL HWY, HALLANDALE BEACH, FL, 33009","-80.142604828702,25.989246055861",639382632,12,011,100201
1578979,"14634 NW 7th Ave, Miami, FL, ",Match,Exact,"14634 NW 7TH AVE, MIAMI, FL, 33168","-80.211720719579,25.908674402408",116030340,12,086,000413
1602244,"302 W Boynton Beach Blvd, Boynton Beach, FL, ",Match,Exact,"302 W BOYNTON BEACH BLVD, BOYNTON BEACH, FL, 33435","-80.067486076243,26.528868824566",115556365,12,099,006201
1216868,"2101 E Hallandale Beach Blvd, Hallandale Beach, FL, ",Match,Exact,"2101 E HALLANDALE BEACH BLVD, HALLANDALE BEACH, FL, 33009","-80.127196813524,25.986231541799",114737309,12,011,100106
992326,"4048 Forest Hill Blvd, Palm Springs, FL, ",Match,Exact,"4048 FOREST HILL BLVD, PALM SPRINGS, FL, 33406","-80.104768820342,26.65138782669",621426026,12,099,004102
512066,"1034 W Atlantic Ave, Delray Beach, FL, ",Match,Exact,"1034 W ATLANTIC AVE, DELRAY BEACH, FL, 33444","-80.083656186056,26.461570136583",115511500,12,099,006801
1133006,"747 S Federal Hwy, Deerfield Beach, FL, ",Match,Exact,"747 S FEDERAL HWY, DEERFIELD BEACH, FL, 33441","-80.092556099865,26.307845665822",114767165,12,011,010202
1375311,"8073 W Oakland Park Blvd, Sunrise, FL, ",Match,Exact,"8073 W OAKLAND PARK BLVD, SUNRISE, FL, 33351","-80.257641540494,26.167160183205",638638314,12,011,060117
633988,"6890 MIRAMAR PKWY, MIRAMAR, FL, ",Match,Exact,"6890 MIRAMAR PKWY, MIRAMAR, FL, 33023","-80.224952715088,25.981873316904",637815728,12,011,110502
1422195,"4525 Wiles Rd, Coconut Creek, FL, ",Match,Exact,"4525 WILES RD, COCONUT CREEK, FL, 33073","-80.184323281622,26.286664246645",634376598,12,011,010615
1573278,"3510 NW 2nd Ave, Miami, FL, ",Match,Exact,"3510 NW 2ND AVE, MIAMI, FL, 33127","-80.199437233831,25.809701004535",116007486,12,086,002600
1384299,"500 Bayview Dr, Sunny Isles Beach, FL, ",Match,Exact,"500 BAYVIEW DR, SUNNY ISLES BEACH, FL, 33160","-80.126891045761,25.922772978753",651226237,12,086,000130
489086,"900 S Main St, Belle Glade, FL, ",Match,Exact,"900 S MAIN ST, BELLE GLADE, FL, 33430","-80.670571010777,26.674840924849",647690642,12,099,008203
1613715,"2837 NW 7th St, Miami, FL, ",Match,Exact,"2837 NW 7TH ST, MIAMI, FL, 33125","-80.241227952621,25.779481608928",116012092,12,086,005002
1192206,"1565 S Congress Ave, Delray Beach, FL, ",Match,Exact,"1565 S CONGRESS AVE, DELRAY BEACH, FL, 33445","-80.092349503743,26.440100988239",115533847,12,099,006908
1313998,"2650 S Military Trl, West Palm Beach, FL, ",Match,Exact,"2650 S MILITARY TRL, WEST PALM BEACH, FL, 33415","-80.11259894814,26.638333706072",653882620,12,099,004205
266076,"1491 S Dixie Hwy, Lantana, FL, ",Match,Exact,"1491 S DIXIE HWY, LANTANA, FL, 33462","-80.053518214733,26.575689707712",115295096,12,099,005502
1160633,"1300 Ne 4th Ave, Fort Lauderdale, FL, ",Match,Exact,"1300 NE 4TH AVE, FORT LAUDERDALE, FL, 33304","-80.140469672034,26.142365422013",114721921,12,011,040802
886185,"4225 45th Street, West Palm Beach, FL, ",Match,Exact,"4225 45TH ST, WEST PALM BEACH, FL, 33407","-80.106948856856,26.759739431235",646908434,12,099,001002
1634659,"1632 E Canal St S, Belle Glade, FL, ",Match,Exact,"1632 E CANAL ST S, BELLE GLADE, FL, 33430","-80.653417315083,26.678878729184",640586715,12,099,008203
599635,"5365 Lyons Rd, Coconut Creek, FL, ",Match,Exact,"5365 LYONS RD, COCONUT CREEK, FL, 33073","-80.186630317471,26.29718235695",114798551,12,011,010606
1630295,"13005 SW 89th Pl, Miami, FL, ",Match,Exact,"13005 SW 89TH PL, MIAMI, FL, 33176","-80.339945286793,25.64873692155",115983156,12,086,008409
385331,"1800 N Nob Hill Rd, Plantation, FL, ",Match,Exact,"1800 N NOB HILL RD, PLANTATION, FL, 33322","-80.287060213422,26.146549299765",640130713,12,011,060503
1613727,"11411 W Palmetto Park Rd, Boca Raton, FL, ",Match,Non_Exact,"11411 PALMETTO PARK RD, BOCA RATON, FL, 33428","-80.228295235887,26.348283916862",115299479,12,099,007777
424589,"963 S Military Trl, West Palm Beach, FL, ",Match,Exact,"963 S MILITARY TRL, WEST PALM BEACH, FL, 33415","-80.112789440143,26.663337062726",646912840,12,099,003902
643313,"4141 N Federal Hwy, Boca Raton, FL, ",Match,Exact,"4141 N FEDERAL HWY, BOCA RATON, FL, 33431","-80.07658824889,26.38714947862",115293536,12,099,007302
1519739,"15138 SW 56th St, Miami, FL, ",Match,Exact,"15138 SW 56TH ST, MIAMI, FL, 33185","-80.43840233746,25.713602503742",116061979,12,086,016700
604601,"1707 NW 6th St, Ft Lauderdale, FL, ",Match,Exact,"1707 NW 6TH ST, FT LAUDERDALE, FL, 33311","-80.165263195185,26.129224656193",114721117,12,011,041400
783757,"500 N US Highway 1, Tequesta, FL, ",Match,Exact,"500 N US HWY 1, TEQUESTA, FL, 33469","-80.08606472535,26.966354823699",632590292,12,099,000102
1607903,"3241 N University Dr, Hollywood, FL, ",Match,Non_Exact,"3241 S UNIVERSITY DR, HOLLYWOOD, FL, 33025","-80.246962553505,25.979891426046",637813420,12,011,110402
1429602,"115 SE 2nd St, Miami, FL, ",Match,Exact,"115 SE 2ND ST, MIAMI, FL, 33131","-80.190906888326,25.772641468638",116018790,12,086,003704
1467085,"6779 Indiantown Rd, Jupiter, FL, ",Match,Non_Exact,"6779 W INDIANTOWN RD, JUPITER, FL, 33458","-80.138556798788,26.934481643949",115343188,12,099,000210
398626,"4451 W 12th Ave, Hialeah, FL, ",Match,Exact,"4451 W 12TH AVE, HIALEAH, FL, 33012","-80.306670971124,25.862760990885",116247325,12,086,000715
1613739,"7461 SW 8th St, Miami, FL, ",Match,Exact,"7461 SW 8TH ST, MIAMI, FL, 33144","-80.316819156271,25.762741407595",642050469,12,086,005804
1603544,"920 S 56th Ave, Hollywood, FL, ",Match,Exact,"920 S 56TH AVE, HOLLYWOOD, FL, 33023","-80.199167716228,26.00241404523",114732200,12,011,091400
